Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
360	15	0	0.473684211	1159.17485	1136.09879	1029.50456	1160.13108	106.59423	0	0	0	1159.17	0	0	3
365	15	0	0.480263158	1159.50829	1136.41513	1029.50456	1160.13108	106.910575	0	0	0	1159.51	0	0	3
370	15	0	0.486842105	1159.78615	1136.72675	1029.50456	1160.13108	107.222189	0	0	0	1159.79	0	0	3
375	16	0	0.493421053	1160.05805	1137.03374	1029.50456	1160.13108	107.529179	0	0	0	1160.06	0	0	3
380	16	0	0.5	1160.4104	1137.33733	1029.50456	1160.4104	107.832772	0	0	0	1160.41	0	0	3
385	16	0	0.506578947	1160.76759	1139.04204	1029.50456	1160.76759	108.716028	0	0	0	1160.77	0	0	3
390	16	0	0.513157895	1160.86529	1142.08304	1029.50456	1160.86529	109.260321	0	0	0	1160.87	0	0	3
395	16	0	0.519736842	1160.56403	1143.73852	1029.50456	1160.86529	110.915805	0	0	0	1160.56	0	0	3
400	17	0	0.526315789	1160.07182	1145.39225	1029.50456	1160.86529	112.569536	0	0	0	1160.07	0	0	3
405	17	0	0.532894737	1159.55679	1147.10347	1049.94342	1160.86529	110.921868	0	0	0	1159.56	0	0	3
410	17	0	0.539473684	1159.36391	1148.54321	1088.59259	1160.86529	72.2726973	0	0	0	1159.36	0	0	3
415	17	0	0.546052632	1158.96441	1149.46916	1102.46685	1160.86529	58.3984377	0	0	0	1158.96	0	0	3
420	18	0	0.552631579	1158.5374	1150.20693	1114.28004	1160.86529	46.585247	0	0	0	1158.54	0	0	3
425	18	0	0.559210526	1158.19699	1150.78478	1122.82768	1160.86529	38.0376089	0	0	0	1158.2	0	0	3
430	18	0	0.565789474	1157.7699	1151.24455	1128.17768	1160.86529	32.6876067	0	0	0	1157.77	0	0	3
