Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
765	66	0	1.00657895	4414.96028	4410.21267	4129.83118	4578.41786	448.586685	6046.19248	0	100	848878	0	0	3
770	67	0	1.01315789	4598.24049	4412.65459	4129.83118	4598.24049	468.409307	6046.19248	0	100	843898	0	0	3
775	67	0	1.01973684	4451.01859	4416.82586	4149.33597	4598.24049	448.904512	6046.19248	0	100	836558	0	0	3
780	68	0	1.02631579	4404.02494	4423.38635	4191.89988	4598.24049	406.340607	6046.19248	0	100	832556	0	0	3
785	78	0	1.03289474	4516.1928	4427.65336	4219.92514	4598.24049	378.315343	6046.19248	0	100	835055	0	0	3
790	79	0	1.03947368	4391.26256	4429.9078	4238.31989	4598.24049	359.920597	6046.19248	0	100	837332	0	0	3
795	79	0	1.04605263	4561.91358	4434.16562	4265.21443	4598.24049	333.026053	6046.19248	0	100	844827	0	0	3
800	80	0	1.05263158	4404.6412	4433.78218	4265.21443	4598.24049	333.026053	6046.19248	0	100	847905	0	0	3
805	80	0	1.05921053	4411.08665	4435.67663	4285.24638	4598.24049	312.994107	6046.19248	0	100	845681	0	0	3
810	81	0	1.06578947	4458.40441	4439.69229	4324.01119	4598.24049	274.229293	6046.19248	0	100	835209	0	0	3
815	81	0	1.07236842	4398.88328	4440.67745	4339.77029	4598.24049	258.470201	6046.19248	0	100	829168	0	0	3
