Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
560	26	0	0.736842105	1.42093456	1.40589016	1.37331855	1.42093456	0.0476160167	0	0	0	4.08166	0	0	3
565	26	0	0.743421053	1.42107551	1.40651854	1.37501793	1.42107551	0.0460575821	0	0	0	4.09218	0	0	3
570	26	0	0.75	1.42118037	1.40712594	1.37668716	1.42118037	0.0444932127	0	0	0	4.09169	0	0	3
575	26	0	0.756578947	1.42129966	1.40731001	1.37668716	1.42129966	0.0446124984	0	0	0	4.08145	0	0	3
580	27	0	0.763157895	1.421434	1.40828088	1.37981583	1.421434	0.0416181712	0	0	0	4.07617	0	0	3
585	27	0	0.769736842	1.42152243	1.40882965	1.38124826	1.42152243	0.0402741683	0	0	0	4.06557	0	0	3
590	27	0	0.776315789	1.42162729	1.40899586	1.38124826	1.42162729	0.0403790281	0	0	0	4.05434	0	0	3
595	28	0	0.782894737	1.42174634	1.40987442	1.38415525	1.42174634	0.0375910913	0	0	0	4.06607	0	0	3
600	28	0	0.789473684	1.42184431	1.41037033	1.38551728	1.42184431	0.0363270236	0	0	0	4.06656	0	0	3
605	28	0	0.796052632	1.42195618	1.41084979	1.38682251	1.42195618	0.0351336691	0	0	0	4.06451	0	0	3
610	28	0	0.802631579	1.42205833	1.41131342	1.3880626	1.42205833	0.0339957338	0	0	0	4.06345	0	0	3
615	29	0	0.809210526	1.42215134	1.41176195	1.38925231	1.42215134	0.0328990346	0	0	0	4.06996	0	0	3
620	29	0	0.815789474	1.42225439	1.41219619	1.3903684	1.42225439	0.0318859887	0	0	0	4.0506	0	0	3
625	29	0	0.822368421	1.42236958	1.41232831	1.3903684	1.42236958	0.0320011834	0	0	0	4.0007	0	0	3
630	39	0	0.828947368	1.42244154	1.41302481	1.39252682	1.42244154	0.029914719	0	0	0	3.99411	0	0	3
635	39	0	0.835526316	1.42254798	1.41341982	1.39353966	1.42254798	0.0290083258	0	0	0	4.00195	0	0	3
640	39	0	0.842105263	1.42266836	1.41353994	1.39353966	1.42266836	0.0291287008	0	0	0	3.98605	0	0	3
645	40	0	0.848684211	1.42278105	1.41417501	1.3954593	1.42278105	0.0273217485	0	0	0	3.94658	0	0	3
650	40	0	0.855263158	1.42284931	1.41453541	1.39638688	1.42284931	0.0264624223	0	0	0	3.89756	0	0	3
655	41	0	0.861842105	1.42292241	1.41464433	1.39638688	1.42292241	0.026535529	0	0	0	3.89554	0	0	3
660	41	0	0.868421053	1.42300509	1.41522302	1.39815349	1.42300509	0.0248516023	0	0	0	3.89575	0	0	3
665	41	0	0.875	1.42310791	1.41555136	1.39899409	1.42310791	0.0241138174	0	0	0	3.87777	0	0	3
670	42	0	0.881578947	1.42318292	1.41565047	1.39899409	1.42318292	0.0241888312	0	0	0	3.84851	0	0	3
675	42	0	0.888157895	1.42323351	1.41617799	1.40059609	1.42323351	0.0226374151	0	0	0	3.82871	0	0	3
680	42	0	0.894736842	1.42330866	1.41647684	1.40136136	1.42330866	0.0219473001	0	0	0	3.82944	0	0	3
685	43	0	0.901315789	1.4233867	1.41656658	1.40136136	1.4233867	0.0220253403	0	0	0	3.80936	0	0	3
690	43	0	0.907894737	1.42344391	1.41704722	1.40281191	1.42344391	0.020632	0	0	0	3.77037	0	0	3
695	43	0	0.914473684	1.42350754	1.41731953	1.40351299	1.42350754	0.0199945542	0	0	0	3.79292	0	0	3
700	44	0	0.921052632	1.42357934	1.41758356	1.40419605	1.42357934	0.0193832919	0	0	0	3.83308	0	0	3
705	44	0	0.927631579	1.42363698	1.41783936	1.4048336	1.42363698	0.0188033833	0	0	0	3.86695	0	0	3
710	45	0	0.934210526	1.4236939	1.41808753	1.40550948	1.4236939	0.0181844216	0	0	0	3.87965	0	0	3
715	45	0	0.940789474	1.423743	1.41832744	1.40614976	1.423743	0.0175932339	0	0	0	3.87065	0	0	3
