Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
78	47	3.07748043	0.628387382	7.0256552	8.72843373	7.0256552	17.3123816	10.2867264	0	0	0	0	0	0	3
79	47	3.1	0.636443631	7.01881001	8.64534222	7.01881001	16.3948131	9.37600312	0	0	0	0	0	0	3
80	48	3.17747576	0.644499879	6.99676841	8.53993989	6.99676841	16.2548911	9.25812267	0	0	0	0	0	0	3
81	48	3.2	0.652556128	6.99041218	8.5153901	6.99041218	15.4758314	8.48541924	0	0	0	0	0	0	3
82	48	3.27749012	0.660612376	6.97010981	8.42070661	6.97010981	14.833209	7.8630992	0	0	0	0	0	0	3
83	49	3.3	0.668668625	6.96419036	8.3584909	6.96419036	14.03466	7.07046968	0	0	0	0	0	0	3
84	49	3.37748157	0.676724873	6.94527567	8.25526067	6.94527567	13.8071564	6.8618807	0	0	0	0	0	0	3
85	50	3.4	0.684781122	6.93975605	8.22019572	6.93975605	13.1721784	6.23242234	0	0	0	0	0	0	3
86	50	3.47748614	0.69283737	6.92223598	8.12965198	6.92223598	12.6505931	5.72835713	0	0	0	0	0	0	3
87	50	3.5	0.700893619	6.91703107	8.06702492	6.91703107	12.3413154	5.42428435	0	0	0	0	0	0	3
88	51	3.57749149	0.708949867	6.90081923	8.00410628	6.90081923	11.7427965	4.84197724	0	0	0	0	0	0	3
89	51	3.6	0.717006116	6.89586134	7.92896308	6.89586134	11.3610965	4.46523513	0	0	0	0	0	0	3
90	52	3.67748914	0.725062364	6.88081583	7.8564249	6.88081583	10.9290389	4.0482231	0	0	0	0	0	0	3
91	52	3.7	0.733118613	6.87612929	7.79353961	6.87612929	10.6493685	3.77323916	0	0	0	0	0	0	3
92	52	3.77748409	0.741174861	6.86206911	7.73230498	6.86206911	10.3155279	3.45345877	0	0	0	0	0	0	3
93	53	3.8	0.74923111	6.85759382	7.67873126	6.85759382	10.1000003	3.24240649	0	0	0	0	0	0	3
94	53	3.87750098	0.757287358	6.84451938	7.62603538	6.84451938	9.75988378	2.9153644	0	0	0	0	0	0	3
95	54	3.9	0.765343607	6.84020931	7.56834648	6.84020931	9.67233279	2.83212348	0	0	0	0	0	0	3
96	54	3.97748156	0.773399855	6.82803206	7.53451348	6.82803206	9.38910192	2.56106986	0	0	0	0	0	0	3
97	54	4	0.781456104	6.82390811	7.48400529	6.82390811	9.31703529	2.49312719	0	0	0	0	0	0	3
98	55	4.07748909	0.789512352	6.81256437	7.4540393	6.81256437	9.08036347	2.2677991	0	0	0	0	0	0	3
99	55	4.1	0.797568601	6.80851927	7.40947324	6.80851927	9.02047745	2.21195818	0	0	0	0	0	0	3
100	56	4.1774963	0.805624849	6.79787238	7.38272024	6.79787238	8.82030231	2.02242993	0	0	0	0	0	0	3
