Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
69	43	2.6	0.555881146	101325.009	101325.009	101325.009	101325.011	0.00118476177	0	0	0	0.0102322	0	0	3
70	44	2.67746954	0.563937395	101325.009	101325.009	101325.009	101325.01	0.00107458777	0	0	0	0.0102154	0	0	3
71	44	2.7	0.571993643	101325.009	101325.009	101325.009	101325.01	0.000830708828	0	0	0	0.0102315	0	0	3
72	44	2.77746013	0.580049891	101325.009	101325.009	101325.009	101325.01	0.000772412081	0	0	0	0.0102147	0	0	3
73	45	2.8	0.58810614	101325.009	101325.009	101325.009	101325.01	0.00055908582	0	0	0	0.0102309	0	0	3
74	45	2.877467	0.596162388	101325.009	101325.009	101325.009	101325.01	0.000515944965	0	0	0	0.0102137	0	0	3
75	46	2.9	0.604218637	101325.009	101325.009	101325.009	101325.01	0.000343192922	0	0	0	0.01023	0	0	3
76	46	2.97747606	0.612274885	101325.009	101325.009	101325.009	101325.01	0.000331133066	0	0	0	0.0102137	0	0	3
77	46	3	0.620331134	101325.009	101325.009	101325.009	101325.01	0.000280022883	0	0	0	0.0102287	0	0	3
78	47	3.07748043	0.628387382	101325.009	101325.009	101325.009	101325.01	0.0002804182	0	0	0	0.0102131	0	0	3
79	47	3.1	0.636443631	101325.009	101325.009	101325.009	101325.01	0.0002804182	0	0	0	0.0102269	0	0	3
80	48	3.17747576	0.644499879	101325.009	101325.009	101325.009	101325.01	0.000280529115	0	0	0	0.0102117	0	0	3
81	48	3.2	0.652556128	101325.009	101325.009	101325.009	101325.01	0.000280529115	0	0	0	0.0102264	0	0	3
82	48	3.27749012	0.660612376	101325.009	101325.009	101325.009	101325.01	0.00028085761	0	0	0	0.0102112	0	0	3
83	49	3.3	0.668668625	101325.009	101325.009	101325.009	101325.01	0.00028085761	0	0	0	0.0102264	0	0	3
84	49	3.37748157	0.676724873	101325.009	101325.009	101325.009	101325.01	0.000280994587	0	0	0	0.0102115	0	0	3
85	50	3.4	0.684781122	101325.009	101325.009	101325.009	101325.01	0.000280994587	0	0	0	0.0102258	0	0	3
86	50	3.47748614	0.69283737	101325.009	101325.009	101325.009	101325.01	0.000273256708	0	0	0	0.0102108	0	0	3
87	50	3.5	0.700893619	101325.009	101325.009	101325.009	101325.01	0.000219942071	0	0	0	0.0102249	0	0	3
88	51	3.57749149	0.708949867	101325.009	101325.009	101325.009	101325.01	0.00018764034	0	0	0	0.0102101	0	0	3
89	51	3.6	0.717006116	101325.009	101325.009	101325.009	101325.009	0.000167603182	0	0	0	0.0102252	0	0	3
90	52	3.67748914	0.725062364	101325.009	101325.009	101325.009	101325.009	0.000133319583	0	0	0	0.01021	0	0	3
